time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_gender,subject,entries,91AstarG,94AstarC,97AstarA,9to5,grade9,grade8,grade7,grade6,grade5,grade4,grade3,grade2,grade1,grade99,grade98,grade88,grade87,grade77,grade76,grade66,grade65,grade55,grade54,grade44,grade43,grade33,grade32,grade22,grade21,grade11,gradeAstar,gradeA,gradeB,gradeC,gradeD,gradeE,gradeF,gradeG
201718,Academic year,National,E92000001,England,Final,Boys,D & T: Resistant Materials,34177,98.1,54.9,12,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.9,9.1,18.4,24.5,20,12.7,7.2,3.3
201718,Academic year,National,E92000001,England,Final,Girls,D & T: Resistant Materials,6821,99.3,75.8,28.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.4,20.2,25.8,21.4,12.3,6.7,3.2,1.3
201718,Academic year,National,E92000001,England,Final,Total,D & T: Systems & Control,1559,99,69.8,29.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.7,18.5,19.4,21.2,15.7,8,3.9,1.7
201718,Academic year,National,E92000001,England,Final,Boys,D & T: Systems & Control,1401,98.9,68.8,29.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.7,18.3,18.6,21.2,16.1,8,4.2,1.8
201718,Academic year,National,E92000001,England,Final,Girls,D & T: Systems & Control,158,100,78.5,30.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.8,19.6,26.6,21.5,12,7.6,1.3,0.6
201718,Academic year,National,E92000001,England,Final,Total,D & T: Textiles Technology,15204,99.1,72.4,28,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10,18,23.3,21.1,13.4,7.7,3.9,1.7
201718,Academic year,National,E92000001,England,Final,Boys,D & T: Textiles Technology,612,97.5,38.6,10.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.6,6.5,10.1,18.3,18.5,18.5,15.5,6.5
201718,Academic year,National,E92000001,England,Final,Girls,D & T: Textiles Technology,14592,99.2,73.8,28.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.3,18.5,23.8,21.2,13.2,7.3,3.5,1.5
201718,Academic year,National,E92000001,England,Final,Total,Dance,8226,98.8,70.6,23.4,55.4,4.5,8.1,10.8,16.1,16,15.2,15.7,9.4,3.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Dance,618,98.5,60.5,17.6,45.3,3.9,6.6,7.1,12.6,15,15.2,18.4,14.7,4.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Dance,7608,98.8,71.4,23.8,56.2,4.5,8.2,11.1,16.4,16,15.2,15.5,8.9,3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Drama,57176,99.4,74.3,24,60,5.3,8.2,10.5,18.2,17.8,14.3,16,7,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Drama,21073,99,63.4,15.3,47.4,2.9,5,7.4,14.9,17.2,16,21.3,10.8,3.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Drama,36103,99.6,80.7,29,67.4,6.7,10.1,12.3,20.2,18.2,13.3,13,4.7,1.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Economics,8242,98.8,78.7,29.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7,22.9,28.9,19.9,10,5.8,2.9,1.5
201718,Academic year,National,E92000001,England,Final,Boys,Economics,5592,98.8,78.4,30,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7,22.9,28.8,19.6,10.2,5.7,2.9,1.6
201718,Academic year,National,E92000001,England,Final,Girls,Economics,2650,98.9,79.3,29.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7,22.7,29.1,20.5,9.7,5.9,2.9,1.1
201718,Academic year,National,E92000001,England,Final,Total,English,538357,98.5,70.1,17.6,53.3,2.6,5.2,9.8,16.1,19.5,16.9,18.7,7.1,2.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,English,271896,97.8,62.6,12.7,44.8,1.7,3.6,7.4,13.6,18.5,17.9,22.1,9.4,3.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,English,266461,99.1,77.8,22.7,62,3.6,6.9,12.2,18.7,20.6,15.8,15.2,4.7,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,English Literature,525188,97.8,72.9,19.7,55.6,3.5,6.2,10,16.3,19.5,17.3,13.1,7.8,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,English Literature,262897,96.8,65.3,14,46.6,2.1,4.3,7.6,13.8,18.8,18.7,15.6,10.2,5.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,English Literature,262291,98.8,80.5,25.5,64.6,4.8,8.2,12.5,18.8,20.3,15.9,10.5,5.5,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Food Preparation and Nutrition,46310,99,62.5,16.5,46.5,2.9,5.8,7.9,13.7,16.3,16.1,20.6,12,3.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Food Preparation and Nutrition,17230,98.4,48.2,7.5,31.6,1,2.5,4.1,9.9,14.2,16.6,26,17.8,6.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Food Preparation and Nutrition,29080,99.3,71,21.9,55.3,4,7.8,10.1,15.9,17.5,15.7,17.4,8.6,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,French,116906,98.7,69.6,23,53.7,4.5,7.5,11,10.8,19.9,15.9,19,7.8,2.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,French,48400,98.4,63.4,18.7,47.1,3.7,5.9,9.1,9.7,18.7,16.3,21.4,10.1,3.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,French,68506,99,73.9,26,58.3,5,8.6,12.3,11.6,20.7,15.6,17.3,6.2,1.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,General Studies,3669,91.3,38.7,8.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.8,6.7,12.9,17.4,20.4,16.3,10,5.9
201718,Academic year,National,E92000001,England,Final,Boys,General Studies,1984,89.4,35.3,7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.6,5.3,12.6,15.8,18.6,16.5,11.7,7.2
201718,Academic year,National,E92000001,England,Final,Girls,General Studies,1685,93.5,42.7,10.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2,8.2,13.2,19.3,22.6,16,8,4.4
201718,Academic year,National,E92000001,England,Final,Total,Geography,240696,98,64.6,24,51.6,4.9,8,11.1,13.7,13.9,13,15.7,11.1,6.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Geography,128587,97.3,61.5,20.9,48.1,3.9,6.8,10.2,13.3,13.9,13.4,16.3,11.9,7.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Geography,112109,98.7,68.1,27.5,55.7,6.1,9.4,12,14.2,13.9,12.5,15,10.2,5.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,German,42262,98.9,74.6,22.5,57.1,4.7,7,10.7,14.1,20.6,17.4,16.2,6.1,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,German,20294,98.7,70.2,19.1,51.9,3.9,5.9,9.3,12.9,19.9,18.3,18,7.7,2.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,German,21968,99.1,78.6,25.5,62,5.5,8,12.1,15.1,21.3,16.6,14.5,4.7,1.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Health and Social Care,12800,97.1,54.2,11.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,9.2,18.6,24.1,19.1,12.4,7,4.4
201718,Academic year,National,E92000001,England,Final,Boys,Health and Social Care,1006,91,29.9,3.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.5,3.4,9.6,16.4,19.3,18.8,12.4,10.5
201718,Academic year,National,E92000001,England,Final,Girls,Health and Social Care,11794,97.6,56.2,12.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.4,9.7,19.3,24.8,19.1,11.8,6.5,3.9
201718,Academic year,National,E92000001,England,Final,Total,History,243073,96.8,63.7,24.8,51.8,5.2,8.3,11.3,13.6,13.4,11.9,14.5,11,7.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,History,114229,95.6,60,21.2,47.8,3.9,7.1,10.2,13,13.6,12.2,15,11.7,8.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,History,128844,97.8,66.9,27.9,55.4,6.3,9.5,12.2,14.2,13.3,11.6,14,10.4,6.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Home Economics,8928,98.6,53.5,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.4,8.6,18.1,24.5,22.2,13.2,6.6,3.1
201718,Academic year,National,E92000001,England,Final,Boys,Home Economics,146,94.5,33.6,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,2.1,10.3,21.2,23.3,21.2,11,5.5
201718,Academic year,National,E92000001,England,Final,Girls,Home Economics,8782,98.6,53.9,11.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.4,8.7,18.2,24.5,22.1,13,6.6,3
201718,Academic year,National,E92000001,England,Final,Total,Hospitality and Catering,2479,99.1,55,12.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.2,10,19.1,23.7,22.2,13.6,6.8,1.4
201718,Academic year,National,E92000001,England,Final,Boys,Hospitality and Catering,1049,98.6,40.1,6.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.6,5.5,12.3,21.7,27.1,19.3,10.2,1.9
201718,Academic year,National,E92000001,England,Final,Girls,Hospitality and Catering,1430,99.4,65.9,16.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.4,13.4,24.1,25.1,18.6,9.5,4.3,1
201718,Academic year,National,E92000001,England,Final,Total,Information Technology,44112,97.6,64.9,17.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.5,13.8,23.5,24.1,15.9,8.7,4.8,3.2
201718,Academic year,National,E92000001,England,Final,Boys,Information Technology,27815,97.2,62,15.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,12.3,22.5,24.4,16.5,9.3,5.6,3.9
201718,Academic year,National,E92000001,England,Final,Girls,Information Technology,16297,98.2,69.9,21.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.8,16.4,25.2,23.6,14.8,7.8,3.5,2.2
201718,Academic year,National,E92000001,England,Final,Total,Italian,4677,99.6,91.6,68.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,51.8,16.5,13.7,9.6,4.8,1.8,1,0.4
201718,Academic year,National,E92000001,England,Final,Boys,Italian,2017,99.6,89.9,67.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,50.6,16.6,12.8,9.8,5.3,2.6,1.3,0.6
201718,Academic year,National,E92000001,England,Final,Girls,Italian,2660,99.6,92.9,69.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,52.8,16.4,14.4,9.4,4.5,1.2,0.8,0.3
201718,Academic year,National,E92000001,England,Final,Total,Latin,8447,99.8,95.3,77.2,91.5,37.4,24.9,14.8,9.1,5.3,3.8,2.7,1.3,0.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Latin,4020,99.8,95.3,75.9,91.6,36,24.1,15.7,10.3,5.5,3.6,2.6,1.2,0.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Latin,4427,99.8,95.3,78.3,91.4,38.7,25.6,14,8,5.2,3.9,2.9,1.3,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Leisure and Tourism,1889,96.2,43.4,10.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,8.5,15,17.6,17.8,16.6,12.4,6
201718,Academic year,National,E92000001,England,Final,Boys,Leisure and Tourism,909,94.6,33,6.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.2,5.4,10.1,16.3,18.9,17.7,16.8,8.1
201718,Academic year,National,E92000001,England,Final,Girls,Leisure and Tourism,980,97.7,53.1,14.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.3,11.4,19.6,18.8,16.7,15.5,8.4,4
201718,Academic year,National,E92000001,England,Final,Total,Manufacturing,52,94.2,53.8,7.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,7.7,17.3,28.8,23.1,9.6,3.8,3.8
201718,Academic year,National,E92000001,England,Final,Boys,Manufacturing,23,91.3,60.9,4.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,4.3,17.4,39.1,17.4,8.7,0,4.3
201718,Academic year,National,E92000001,England,Final,Girls,Manufacturing,29,96.6,48.3,10.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,10.3,17.2,20.7,27.6,10.3,6.9,3.4
201718,Academic year,National,E92000001,England,Final,Total,Mathematics,535312,97.7,70.8,20.2,50.5,3.7,6.9,9.5,11.8,18.5,20.3,12.7,8.8,5.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Mathematics,271567,97.4,70,21,50.1,4.3,7.2,9.5,11.3,17.8,19.9,12.6,9,5.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Mathematics,263745,98,71.5,19.3,50.8,3.1,6.5,9.6,12.4,19.2,20.7,12.8,8.6,5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Media/Film/TV,37912,98.6,65.5,16.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3,13.1,23.2,26.2,17.5,9.1,4.5,2.1
201718,Academic year,National,E92000001,England,Final,Boys,Media/Film/TV,20069,98,55,8.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.2,7.5,18.9,27.4,21.4,12,6.5,3.1
201718,Academic year,National,E92000001,England,Final,Girls,Media/Film/TV,17843,99.3,77.2,24.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5,19.4,28,24.7,13,5.8,2.3,0.9
201718,Academic year,National,E92000001,England,Final,Total,Music,34709,99,75,31.4,62.7,8,10.7,12.7,16.6,14.7,12.4,15.5,6.5,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Music,15443,98.6,71.2,29.6,58.8,8,10,11.6,15.3,13.8,12.4,16.9,7.9,2.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Music,19266,99.3,78.2,32.9,65.8,8.1,11.2,13.7,17.6,15.3,12.4,14.4,5.3,1.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Other Classical Studies,545,96.7,82.9,43.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.8,30.3,25.3,14.5,7.3,2.8,2.2,1.5
201718,Academic year,National,E92000001,England,Final,Boys,Other Classical Studies,155,94.2,76.8,30.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.8,24.5,27.1,19.4,7.7,4.5,3.9,1.3
201718,Academic year,National,E92000001,England,Final,Girls,Other Classical Studies,390,97.7,85.4,48.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.6,32.6,24.6,12.6,7.2,2.1,1.5,1.5
201718,Academic year,National,E92000001,England,Final,Total,Other Design and Technology,36366,98.1,59.6,15.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.1,11.8,19.7,24,18.3,11,6.3,2.9
201718,Academic year,National,E92000001,England,Final,Boys,Other Design and Technology,26456,97.8,54,11.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.6,9,17.7,24.7,20.1,12.8,7.6,3.4
201718,Academic year,National,E92000001,England,Final,Girls,Other Design and Technology,9910,99.1,74.5,27.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.1,19.3,25,22.2,13.6,6.4,3.1,1.4
201718,Academic year,National,E92000001,England,Final,Total,Other Modern Languages,10698,99.3,91.5,64.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,35,29.4,17.7,9.3,4,2.3,1.1,0.6
201718,Academic year,National,E92000001,England,Final,Boys,Other Modern Languages,4965,99.2,88.9,59.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,30.9,28.4,19.3,10.3,5.1,2.9,1.6,0.8
201718,Academic year,National,E92000001,England,Final,Girls,Other Modern Languages,5733,99.5,93.7,68.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,38.6,30.2,16.3,8.5,3,1.8,0.7,0.4
201718,Academic year,National,E92000001,England,Final,Total,Other Sciences,2755,98.4,70.4,32.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.5,19,19.9,18,10.9,8.5,5.8,2.9
201718,Academic year,National,E92000001,England,Final,Boys,Other Sciences,1866,98.2,71.7,36.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.4,20.3,18.4,16.6,9.9,8.2,5.7,2.7
201718,Academic year,National,E92000001,England,Final,Girls,Other Sciences,889,98.9,67.7,23.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.3,16.3,23.1,21,12.8,9,6,3.4
201718,Academic year,National,E92000001,England,Final,Total,Physical Education,84941,99.7,70.5,20.3,55.6,3.7,6.5,10.1,17.3,18,14.9,19.7,7.6,2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Physical Education,54578,99.7,67.1,16.4,51.3,2.5,5.1,8.8,16.5,18.4,15.8,22,8.5,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Physical Education,30363,99.7,76.5,27.4,63.3,5.9,9.2,12.2,18.7,17.2,13.3,15.5,6,1.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Physics,154774,99.3,90.9,43,79,12.5,14,16.5,18.7,17.2,12,6.6,1.3,0.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Physics,77960,99.2,91.4,45.9,80.5,14.3,15.1,16.5,18.2,16.3,10.9,5.9,1.4,0.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Physics,76814,99.3,90.5,40.1,77.5,10.7,12.9,16.4,19.2,18.1,13,7.2,1.3,0.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Polish,4864,99.2,94.3,75.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,36.4,39.2,13.1,5.6,2.3,1.6,0.4,0.6
201718,Academic year,National,E92000001,England,Final,Boys,Polish,2297,99.2,91.9,67,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,25.7,41.3,16.7,8.3,3.4,2.5,0.7,0.7
201718,Academic year,National,E92000001,England,Final,Girls,Polish,2567,99.2,96.3,83.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,45.9,37.3,9.9,3.2,1.3,0.8,0.2,0.5
201718,Academic year,National,E92000001,England,Final,Total,Religious Studies,213853,98.1,71.8,30,60.3,7.3,10.1,12.6,15.9,14.4,11.5,13.5,8.3,4.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Religious Studies,98336,96.9,63.4,21.6,50.6,4.4,7.2,10,14.5,14.5,12.7,16.3,11,6.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Religious Studies,115517,99,79,37.1,68.6,9.7,12.6,14.9,17.1,14.3,10.4,11.2,6.1,2.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Social Studies,50229,97.3,63.8,17.7,14.5,0.7,1.5,2.5,4.7,5.2,4.6,4.8,3.1,1.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.1,10.8,16.6,15.1,10.7,6.8,4.1,2.2
201718,Academic year,National,E92000001,England,Final,Boys,Social Studies,17320,95.3,54.1,11.7,15.7,0.6,1.3,2.6,5.1,6.1,6.3,6.9,5,3.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1,6.2,11.7,13.1,10.7,7.4,4.9,2.9
201718,Academic year,National,E92000001,England,Final,Girls,Social Studies,32909,98.3,68.9,20.8,13.9,0.7,1.6,2.5,4.5,4.6,3.7,3.6,2.1,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.7,13.3,19.1,16.1,10.7,6.6,3.7,1.9
201718,Academic year,National,E92000001,England,Final,Total,Spanish,87927,98.4,69.8,26.4,54.9,5.9,8.5,12,10.5,17.9,14.9,18.1,7.8,2.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Boys,Spanish,37895,98,63,21.4,47.7,4.8,6.7,9.8,9.3,17,15.3,20.9,10.2,4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Girls,Spanish,50032,98.8,75,30.3,60.4,6.7,9.9,13.7,11.4,18.7,14.6,16,5.9,1.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
201718,Academic year,National,E92000001,England,Final,Total,Statistics,22730,98.1,70.9,20,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,17.1,24.9,26.1,15,6.9,3.6,1.7
